MPG,Cylinder,Displacement,Horsepower,Weight,Acceleration,Model Year,Car Name,Origin_1,Origin_2,Origin_3
0.6143617021276596,4,98.0,70.0,2120.0,15.5,80,chevrolet chevette,True,False,False
0.75,4,86.0,65.0,2019.0,16.4,80,datsun 310,False,False,True
0.5053191489361702,4,151.0,90.0,2678.0,16.5,80,chevrolet citation,True,False,False
0.46276595744680843,4,140.0,88.0,2870.0,18.1,80,ford fairmont,True,False,False
0.40691489361702127,4,151.0,90.0,3003.0,20.1,80,amc concord,True,False,False
0.26861702127659576,6,225.0,90.0,3381.0,18.7,80,dodge aspen,True,False,False
0.6728723404255318,4,97.0,78.0,2188.0,15.8,80,audi 4000,False,True,False
0.5531914893617021,4,134.0,90.0,2711.0,15.5,80,toyota corona liftback,False,False,True
0.5930851063829787,4,120.0,75.0,2542.0,17.5,80,mazda 626,False,False,True
0.7446808510638298,4,119.0,92.0,2434.0,15.0,80,datsun 510 hatchback,False,False,True
0.6170212765957447,4,108.0,75.0,2265.0,15.2,80,toyota corolla,False,False,True
1.0,4,86.0,65.0,2110.0,17.9,80,mazda glc,False,False,True
0.5026595744680851,4,156.0,105.0,2800.0,14.4,80,dodge colt,True,False,False
0.8457446808510637,4,85.0,65.0,2110.0,19.2,80,datsun 210,False,False,True
0.9388297872340424,4,90.0,48.0,2085.0,21.7,80,vw rabbit c (diesel),False,True,False
0.9148936170212765,4,90.0,48.0,2335.0,23.7,80,vw dasher (diesel),False,True,False
0.7287234042553191,5,121.0,67.0,2950.0,19.9,80,audi 5000s (diesel),False,True,False
0.5585106382978723,4,146.0,67.0,3250.0,21.8,80,mercedes-benz 240d,False,True,False
0.9468085106382979,4,91.0,67.0,1850.0,13.8,80,honda civic 1500 gl,False,False,True
0.8484042553191489,4,85.0,104.46938775510205,1835.0,17.3,80,renault lecar deluxe,False,True,False
0.6595744680851063,4,97.0,67.0,2145.0,18.0,80,subaru dl,False,False,True
0.5531914893617021,4,89.0,62.0,1845.0,15.3,80,vokswagen rabbit,False,True,False
0.6303191489361702,6,168.0,132.0,2910.0,11.4,80,datsun 280-zx,False,False,True
0.3909574468085106,3,70.0,100.0,2420.0,12.5,80,mazda rx-7 gs,False,False,True
0.6914893617021276,4,122.0,88.0,2500.0,15.1,80,triumph tr7 coupe,False,True,False
0.38829787234042556,4,140.0,104.46938775510205,2905.0,14.3,80,ford mustang cobra,True,False,False
0.6223404255319148,4,107.0,72.0,2290.0,17.0,80,honda accord,False,False,True
0.4840425531914893,4,135.0,84.0,2490.0,15.7,81,plymouth reliant,True,False,False
0.46808510638297873,4,151.0,84.0,2635.0,16.4,81,buick skylark,True,False,False
0.44680851063829785,4,156.0,92.0,2620.0,14.4,81,dodge aries wagon (sw),True,False,False
0.3856382978723404,6,173.0,110.0,2725.0,12.6,81,chevrolet citation,True,False,False
0.5585106382978723,4,135.0,84.0,2385.0,12.9,81,plymouth reliant,True,False,False
0.8005319148936171,4,79.0,58.0,1755.0,16.9,81,toyota starlet,False,False,True
0.7978723404255319,4,86.0,64.0,1875.0,16.4,81,plymouth champ,True,False,False
0.6941489361702128,4,81.0,60.0,1760.0,16.1,81,honda civic 1300,False,False,True
0.6196808510638296,4,97.0,67.0,2065.0,17.8,81,subaru,False,False,True
0.7446808510638298,4,85.0,65.0,1975.0,19.4,81,datsun 210 mpg,False,False,True
0.7632978723404256,4,89.0,62.0,2050.0,17.3,81,toyota tercel,False,False,True
0.6675531914893618,4,91.0,68.0,1985.0,16.0,81,mazda glc 4,False,False,True
0.6835106382978724,4,105.0,63.0,2215.0,14.9,81,plymouth horizon 4,True,False,False
0.675531914893617,4,98.0,65.0,2045.0,16.2,81,ford escort 4w,True,False,False
0.5558510638297872,4,98.0,65.0,2380.0,20.7,81,ford escort 2h,True,False,False
0.6382978723404255,4,105.0,74.0,2190.0,14.2,81,volkswagen jetta,False,True,False
0.6781914893617021,4,100.0,104.46938775510205,2320.0,15.8,81,renault 18i,False,True,False
0.6569148936170214,4,107.0,75.0,2210.0,14.4,81,honda prelude,False,False,True
0.6223404255319148,4,108.0,75.0,2350.0,16.8,81,toyota corolla,False,False,True
0.6356382978723404,4,119.0,100.0,2615.0,14.8,81,datsun 200sx,False,False,True
0.601063829787234,4,120.0,74.0,2635.0,18.3,81,mazda 626,False,False,True
0.5079787234042553,4,141.0,80.0,3230.0,20.4,81,peugeot 505s turbo diesel,False,True,False
0.5771276595744681,6,145.0,76.0,3160.0,19.6,81,volvo diesel,False,True,False
0.4361702127659574,6,168.0,116.0,2900.0,12.6,81,toyota cressida,False,False,True
0.40425531914893614,6,146.0,120.0,2930.0,13.8,81,datsun 810 maxima,False,False,True
0.3563829787234042,6,231.0,110.0,3415.0,15.8,81,buick century,True,False,False
0.46808510638297873,8,350.0,105.0,3725.0,19.0,81,oldsmobile cutlass ls,True,False,False
0.2978723404255319,6,200.0,88.0,3060.0,17.1,81,ford granada gl,True,False,False
0.22872340425531917,6,225.0,85.0,3465.0,16.6,81,chrysler lebaron salon,True,False,False
0.5053191489361702,4,112.0,88.0,2605.0,19.6,82,chevrolet cavalier,True,False,False
0.4787234042553191,4,112.0,88.0,2640.0,18.6,82,chevrolet cavalier wagon,True,False,False
0.6648936170212766,4,112.0,88.0,2395.0,18.0,82,chevrolet cavalier 2-door,True,False,False
0.5851063829787234,4,112.0,85.0,2575.0,16.2,82,pontiac j2000 se hatchback,True,False,False
0.5319148936170213,4,135.0,84.0,2525.0,16.0,82,dodge aries se,True,False,False
0.4787234042553191,4,151.0,90.0,2735.0,18.0,82,pontiac phoenix,True,False,False
0.39893617021276595,4,140.0,92.0,2865.0,16.4,82,ford fairmont futura,True,False,False
0.3723404255319149,4,151.0,104.46938775510205,3035.0,20.5,82,amc concord dl,True,False,False
0.7180851063829787,4,105.0,74.0,1980.0,15.3,82,volkswagen rabbit l,False,True,False
0.7446808510638298,4,91.0,68.0,2025.0,18.2,82,mazda glc custom l,False,False,True
0.5851063829787234,4,91.0,68.0,1970.0,17.6,82,mazda glc custom,False,False,True
0.7712765957446808,4,105.0,63.0,2125.0,14.7,82,plymouth horizon miser,True,False,False
0.7180851063829787,4,98.0,70.0,2125.0,17.3,82,mercury lynx l,True,False,False
0.7180851063829787,4,120.0,88.0,2160.0,14.5,82,nissan stanza xe,False,False,True
0.7180851063829787,4,107.0,75.0,2205.0,14.5,82,honda accord,False,False,True
0.6648936170212766,4,108.0,70.0,2245.0,16.9,82,toyota corolla,False,False,True
0.7712765957446808,4,91.0,67.0,1965.0,15.0,82,honda civic,False,False,True
0.6117021276595744,4,91.0,67.0,1965.0,15.7,82,honda civic (auto),False,False,True
0.7712765957446808,4,91.0,67.0,1995.0,16.2,82,datsun 310 gx,False,False,True
0.425531914893617,6,181.0,110.0,2945.0,16.4,82,buick century limited,True,False,False
0.7712765957446808,6,262.0,85.0,3015.0,17.0,82,oldsmobile cutlass ciera (diesel),True,False,False
0.45212765957446804,4,156.0,92.0,2585.0,14.5,82,chrysler lebaron medallion,True,False,False
0.3457446808510638,6,232.0,112.0,2835.0,14.7,82,ford granada l,True,False,False
0.6117021276595744,4,144.0,96.0,2665.0,13.9,82,toyota celica gt,False,False,True
0.7180851063829787,4,135.0,84.0,2370.0,13.0,82,dodge charger 2.2,True,False,False
0.4787234042553191,4,151.0,90.0,2950.0,17.3,82,chevrolet camaro,True,False,False
0.4787234042553191,4,140.0,86.0,2790.0,15.6,82,ford mustang gl,True,False,False
0.9308510638297872,4,97.0,52.0,2130.0,24.6,82,vw pickup,False,True,False
0.6117021276595744,4,135.0,84.0,2295.0,11.6,82,dodge rampage,True,False,False
0.5053191489361702,4,120.0,79.0,2625.0,18.6,82,ford ranger,True,False,False
0.5851063829787234,4,119.0,82.0,2720.0,19.4,82,chevy s-10,True,False,False
